,cloudCover,humidity,icon,precipIntensity,pressure,temperature,visibility,windSpeed
2018-01-12 20:00:00,0.87,0.84,partly-cloudy-night,0,1014.71,46.98,6.216,11.64
2018-01-12 21:00:00,0.87,0.84,partly-cloudy-night,0,1014.86,47.16,6.216,13.44
2018-01-12 22:00:00,0.87,0.8,partly-cloudy-night,0,1014.16,47.16,6.216,12.44
2018-01-12 23:00:00,0.87,0.88,partly-cloudy-night,0,1013.68,46.25,6.216,14.12
2018-01-13 00:00:00,0.87,0.84,partly-cloudy-night,0,1013.01,47.16,6.216,16.19
2018-01-13 01:00:00,0.75,0.88,partly-cloudy-night,0,1012.28,46.25,5.591,15.62
2018-01-13 02:00:00,0.75,0.85,partly-cloudy-night,0,1011.82,46.96,6.216,15.87
2018-01-13 03:00:00,0.75,0.8,partly-cloudy-night,0,1011.18,47.16,6.216,16.86
2018-01-13 04:00:00,0.75,0.85,partly-cloudy-night,0.004,1010.49,45.39,6.216,16.32
2018-01-13 05:00:00,0.75,0.85,partly-cloudy-night,0.026,1010.04,45.39,6.216,16.86
2018-01-13 06:00:00,0.75,0.86,partly-cloudy-night,0.009,1009.44,45.39,6.216,17.91
2018-01-13 07:00:00,0.75,0.9,partly-cloudy-night,0.016,1009.35,45.39,5.884,16.92
2018-01-13 08:00:00,0.75,0.9,partly-cloudy-night,0.023,1009.23,45.39,5.557,15.69
2018-01-13 09:00:00,0.87,0.9,rain,0.022,1009.63,45.39,4.567,14
2018-01-13 10:00:00,0.87,0.9,partly-cloudy-day,0.026,1009.81,45.39,4.897,11.08
2018-01-13 11:00:00,0.87,0.91,partly-cloudy-day,0.017,1010.56,45.39,4.897,11.88
2018-01-13 12:00:00,0.87,0.86,partly-cloudy-day,0.009,1010.66,46.98,6.216,14.12
2018-01-13 13:00:00,0.87,0.86,partly-cloudy-day,0.001,1010.28,46.98,6.216,13.25
2018-01-13 14:00:00,0.87,0.86,partly-cloudy-day,0,1010.27,46.98,6.216,13.06
2018-01-13 15:00:00,0.87,0.88,partly-cloudy-day,0.001,1010.43,46.25,5.557,10.52
2018-01-13 16:00:00,0.87,0.86,partly-cloudy-day,0.007,1010.71,46.98,5.557,10.2
2018-01-13 17:00:00,0.87,0.93,partly-cloudy-night,0.007,1011.31,46.25,5.557,8.02
2018-01-13 18:00:00,0.75,0.9,partly-cloudy-night,0,1012.01,47.28,6.216,6.61
2018-01-13 19:00:00,0.75,0.92,partly-cloudy-night,0,1012.41,46.79,6.216,6.1
2018-01-13 20:00:00,0.75,0.9,partly-cloudy-night,0,1013.2,45.88,5.884,5.26
2018-01-13 21:00:00,0.75,0.91,rain,0.003,1013.96,45.72,6.216,4.48
2018-01-13 22:00:00,0.58,0.91,partly-cloudy-night,0,1014.21,45.72,6.216,5.53
2018-01-13 23:00:00,0.6,0.94,partly-cloudy-night,0,1014.56,45.72,6.216,5.04
2018-01-14 00:00:00,0.6,0.91,partly-cloudy-night,0,1015,44.98,6.216,3.42
2018-01-14 01:00:00,0.6,0.9,partly-cloudy-night,0,1015,43.53,6.216,4.04
2018-01-14 02:00:00,0.32,0.9,partly-cloudy-night,0,1015.31,40.09,6.216,2.5
2018-01-14 03:00:00,0.19,0.89,partly-cloudy-night,0,1015.36,36.88,6.216,2.5
2018-01-14 04:00:00,0.19,0.9,partly-cloudy-night,0,1015.14,37.7,6.216,4.29
2018-01-14 05:00:00,0.19,0.91,partly-cloudy-night,0,1015.04,37.98,6.216,4.75
2018-01-14 06:00:00,0.19,0.9,partly-cloudy-night,0,1015,38.3,6.216,4.16
2018-01-14 07:00:00,0.19,0.85,partly-cloudy-night,0,1015.41,36.72,6.216,3.57
2018-01-14 08:00:00,0.19,0.95,partly-cloudy-night,0,1015.1,36.58,6.216,1.74
2018-01-14 09:00:00,0.19,0.95,partly-cloudy-day,0,1015.36,36.66,6.216,1.15
2018-01-14 10:00:00,0.19,0.9,partly-cloudy-day,0,1014.95,40.09,6.216,1.7
2018-01-14 11:00:00,0.58,0.88,partly-cloudy-day,0,1014.32,44.56,6.216,3.89
2018-01-14 12:00:00,0.75,0.8,partly-cloudy-day,0,1013.16,46.98,6.216,6.62
2018-01-14 13:00:00,0.75,0.79,partly-cloudy-day,0,1012.16,47.16,6.216,10.91
2018-01-14 14:00:00,0.75,0.75,partly-cloudy-day,0,1010.66,47.29,6.216,10.79
2018-01-14 15:00:00,0.88,0.75,cloudy,0,1009.32,47.29,6.216,13.98
2018-01-14 16:00:00,0.75,0.8,partly-cloudy-day,0,1008.01,47.16,6.216,14.22
2018-01-14 17:00:00,0.87,0.84,partly-cloudy-night,0,1007.61,47.29,6.216,11.51
2018-01-14 18:00:00,0.87,0.83,partly-cloudy-night,0,1006.16,45.87,6.216,15.16
2018-01-14 19:00:00,0.87,0.89,partly-cloudy-night,0.005,1004.42,45.47,6.216,15.42
2018-01-14 20:00:00,0.87,0.85,partly-cloudy-night,0.005,1002.77,46.98,6.216,16.15
2018-01-14 21:00:00,0.87,0.9,partly-cloudy-night,0.005,1001.27,47.29,6.216,15.21
2018-01-14 22:00:00,0.87,0.87,partly-cloudy-night,0.005,1000.17,48.83,6.216,13.41
2018-01-14 23:00:00,0.87,0.9,partly-cloudy-night,0.007,998.99,49.19,6.216,15.18
2018-01-15 00:00:00,0.87,0.92,partly-cloudy-night,0.005,998.34,50.18,6.216,15.63
2018-01-15 01:00:00,0.75,0.94,partly-cloudy-night,0,997.19,49.69,6.216,15.95
2018-01-15 02:00:00,0.75,0.91,partly-cloudy-night,0.001,996.39,50.47,5.922,17.32
2018-01-15 03:00:00,0.75,0.94,partly-cloudy-night,0,995.84,49.69,5.591,15.3
2018-01-15 04:00:00,0.75,0.9,partly-cloudy-night,0,994.7,49.19,6.216,14.75
2018-01-15 05:00:00,0.75,0.88,partly-cloudy-night,0.002,993.69,49.19,6.216,11.39
2018-01-15 06:00:00,0.75,0.9,partly-cloudy-night,0.001,992.84,49.19,6.216,12.51
2018-01-15 07:00:00,0.75,0.91,partly-cloudy-night,0.002,992.64,49.05,6.216,13.55
2018-01-15 08:00:00,0.75,0.89,partly-cloudy-night,0.003,992.59,47.79,6.216,12
2018-01-15 09:00:00,0.75,0.89,partly-cloudy-day,0.005,992.64,45.88,6.216,13.12
2018-01-15 10:00:00,0.6,0.83,partly-cloudy-day,0.003,993.38,45.88,6.216,16.42
2018-01-15 11:00:00,0.58,0.83,partly-cloudy-day,0,993.89,45.87,6.216,16.86
2018-01-15 12:00:00,0.75,0.78,partly-cloudy-day,0,993.73,45.87,6.216,16.42
2018-01-15 13:00:00,0.75,0.76,partly-cloudy-day,0,993.3,46.38,6.216,17.35
2018-01-15 14:00:00,0.75,0.76,partly-cloudy-day,0,992.75,46.38,6.216,15.25
2018-01-15 15:00:00,0.75,0.78,partly-cloudy-day,0,992.72,45.26,6.216,15.99
2018-01-15 16:00:00,0.75,0.82,partly-cloudy-day,0,992.64,43.98,6.216,17.42
2018-01-15 17:00:00,0.75,0.82,partly-cloudy-night,0.001,992.79,42.59,6.216,14.92
2018-01-15 18:00:00,0.75,0.83,partly-cloudy-night,0.005,992.08,42.16,6.216,15.39
2018-01-15 19:00:00,0.75,0.82,partly-cloudy-night,0,991.89,42.59,6.216,15.85
2018-01-15 20:00:00,0.75,0.81,partly-cloudy-night,0,991.55,42.59,6.216,15.85
2018-01-15 21:00:00,0.75,0.86,partly-cloudy-night,0.001,991.59,41.19,6.216,16.21
2018-01-15 22:00:00,0.75,0.84,partly-cloudy-night,0.004,991.54,41.68,6.216,14.65
2018-01-15 23:00:00,0.75,0.89,partly-cloudy-night,0.006,991.98,38.79,6.216,15.35
2018-01-16 00:00:00,0.75,0.89,partly-cloudy-night,0.003,992.29,38.79,6.216,13.55
2018-01-16 01:00:00,0.75,0.83,partly-cloudy-night,0,992.39,38.79,6.216,14.91
2018-01-16 02:00:00,0.75,0.86,partly-cloudy-night,0,992.58,37.79,6.216,13.51
2018-01-16 03:00:00,0.75,0.84,partly-cloudy-night,0.001,992.83,38.3,6.216,15.43
2018-01-16 04:00:00,0.75,0.84,partly-cloudy-night,0,992.88,38.27,6.216,15.16
2018-01-16 05:00:00,0.75,0.83,partly-cloudy-night,0,992.93,36.72,6.216,14.63
2018-01-16 06:00:00,0.75,0.88,partly-cloudy-night,0,993.14,36.88,6.216,14.12
2018-01-16 07:00:00,0.75,0.83,partly-cloudy-night,0,993.58,36.72,6.216,14.63
2018-01-16 08:00:00,0.75,0.83,partly-cloudy-night,0,993.9,36.88,6.216,17.35
2018-01-16 09:00:00,0.58,0.83,partly-cloudy-day,0,993.83,36.88,6.216,14.5
2018-01-16 10:00:00,0.44,0.81,partly-cloudy-day,0,993.75,37.39,6.216,15.39
2018-01-16 11:00:00,0.75,0.82,partly-cloudy-day,0,993.63,38.73,5.338,17.48
2018-01-16 12:00:00,0.75,0.84,partly-cloudy-day,0.003,993.09,38.44,6.216,17.62
2018-01-16 13:00:00,0.75,0.87,rain,0.003,992.59,37.39,4.757,15.35
2018-01-16 14:00:00,0.75,0.85,partly-cloudy-day,0.001,992.27,35.97,4.757,14.5
2018-01-16 15:00:00,0.75,0.82,partly-cloudy-day,0,991.68,36.88,6.216,16.1
2018-01-16 16:00:00,0.75,0.84,partly-cloudy-day,0,991.38,36.27,6.216,13.69
2018-01-16 17:00:00,0.75,0.88,partly-cloudy-night,0,991.62,35.3,3.112,13.38
2018-01-16 18:00:00,0.75,0.91,partly-cloudy-night,0,991.53,34.35,4.757,13.37
2018-01-16 19:00:00,0.75,0.9,partly-cloudy-night,0,991.89,33.48,6.216,16.86
2018-01-16 20:00:00,0.75,0.86,partly-cloudy-night,0,992.09,34.83,2.564,16.79
2018-01-16 21:00:00,0.75,0.89,partly-cloudy-night,0,992.72,33.48,6.216,17.62
2018-01-16 22:00:00,0.75,0.87,partly-cloudy-night,0,993.42,33.59,6.216,17.48
2018-01-16 23:00:00,0.75,0.91,partly-cloudy-night,0,994.73,34.11,3.906,16.19
2018-01-17 00:00:00,0.75,0.87,partly-cloudy-night,0,995.67,35.49,4.604,19.16
2018-01-17 01:00:00,0.75,0.81,partly-cloudy-night,0,996.87,35.49,6.216,17.35
2018-01-17 02:00:00,0.75,0.84,partly-cloudy-night,0,998.28,35.97,4.897,20.46
2018-01-17 03:00:00,0.75,0.87,partly-cloudy-night,0,999.83,35.6,5.557,21.65
2018-01-17 04:00:00,0.75,0.86,partly-cloudy-night,0,1001.03,35.97,6.216,20.1
2018-01-17 05:00:00,0.75,0.83,partly-cloudy-night,0,1002.28,36.66,6.216,20.53
2018-01-17 06:00:00,0.75,0.85,partly-cloudy-night,0,1003.49,35.97,6.216,16.92
2018-01-17 07:00:00,0.6,0.82,partly-cloudy-night,0,1004.39,37.2,6.216,15.25
2018-01-17 08:00:00,0.6,0.81,partly-cloudy-night,0,1004.99,37.17,6.216,14.99
2018-01-17 09:00:00,0.6,0.8,partly-cloudy-day,0,1005.68,37.89,6.216,15.69
2018-01-17 10:00:00,0.75,0.81,partly-cloudy-day,0,1006.14,37.46,6.216,17.96
2018-01-17 11:00:00,0.75,0.8,partly-cloudy-day,0,1006.73,39.03,6.216,16.86
2018-01-17 12:00:00,0.75,0.77,partly-cloudy-day,0,1006.99,40.61,6.216,17.98
2018-01-17 13:00:00,0.75,0.73,partly-cloudy-day,0,1006.6,42.16,6.216,16.69
2018-01-17 14:00:00,0.75,0.78,partly-cloudy-day,0,1005.58,41.95,6.216,18.23
2018-01-17 15:00:00,0.75,0.79,partly-cloudy-day,0,1005.25,41.68,6.216,15.12
2018-01-17 16:00:00,0.75,0.78,partly-cloudy-day,0,1004.04,41.94,6.216,15.06
2018-01-17 17:00:00,0.75,0.85,partly-cloudy-night,0,1002.94,41.19,6.216,12.14
2018-01-17 18:00:00,0.75,0.86,partly-cloudy-night,0,1000.85,40.32,5.922,8.33
2018-01-17 19:00:00,0.75,0.84,partly-cloudy-night,0.003,997.86,39.97,5.049,8.4
2018-01-17 20:00:00,0.75,0.91,partly-cloudy-night,0.013,993.26,39.57,3.73,9.97
2018-01-17 21:00:00,0.75,0.91,partly-cloudy-night,0.011,989.25,47.28,4.974,14.46
2018-01-17 22:00:00,0.75,0.87,partly-cloudy-night,0.01,986.99,50.25,4.897,22.14
2018-01-17 23:00:00,0.75,0.8,partly-cloudy-night,0.004,986.28,50.86,6.216,24.04
2018-01-18 00:00:00,0.75,0.78,rain,0.009,,49.69,6.216,30.88
2018-01-18 01:00:00,0.75,0.75,wind,0.001,989.11,47.38,6.216,31.13
2018-01-18 02:00:00,0.75,0.77,partly-cloudy-night,0,993.98,41.19,6.216,22.38
2018-01-18 03:00:00,0.75,0.84,partly-cloudy-night,0,996.3,40.2,6.216,15.39
2018-01-18 04:00:00,0.75,0.82,partly-cloudy-night,0,997.19,40.7,6.216,15.16
2018-01-18 05:00:00,0.75,0.87,partly-cloudy-night,0,998.04,40.7,6.216,13.12
2018-01-18 06:00:00,0.75,0.84,partly-cloudy-night,0,998.59,40.06,6.216,13
2018-01-18 07:00:00,0.58,0.87,partly-cloudy-night,0,999.3,39.29,6.216,13
2018-01-18 08:00:00,0.75,0.82,partly-cloudy-night,0,999.69,40.7,6.216,12.07
2018-01-18 09:00:00,0.75,0.87,partly-cloudy-day,0,1000.03,39.03,6.216,13.55
2018-01-18 10:00:00,0.58,0.84,partly-cloudy-day,0,1000.43,40.2,6.216,14.06
2018-01-18 11:00:00,0.58,0.83,partly-cloudy-day,0,1000.98,40.61,6.216,15.69
2018-01-18 12:00:00,0.58,0.82,partly-cloudy-day,0,1001.48,40.61,6.216,16.68
2018-01-18 13:00:00,0.58,0.77,partly-cloudy-day,0,1001.79,40.61,6.216,15.99
2018-01-18 14:00:00,0.75,0.73,partly-cloudy-day,0,1002.04,41.95,6.216,15.28
2018-01-18 15:00:00,0.75,0.74,partly-cloudy-day,0,1002.44,41.47,6.216,14.12
2018-01-18 16:00:00,0.44,0.73,partly-cloudy-day,0,1003.04,40.2,6.216,13.63
2018-01-18 17:00:00,0.32,0.76,partly-cloudy-night,0,1003.84,39.29,6.216,14
2018-01-18 18:00:00,0.44,0.77,partly-cloudy-night,0,1004.38,38.63,6.216,14
2018-01-18 19:00:00,0.44,0.8,partly-cloudy-night,0,1004.74,37.89,6.216,13
2018-01-18 20:00:00,0.19,0.81,partly-cloudy-night,0,1005,37.39,6.216,13.63
2018-01-18 21:00:00,0.32,0.82,partly-cloudy-night,0,1005.58,37.2,6.216,13
2018-01-18 22:00:00,0.32,0.85,partly-cloudy-night,0,1005.58,35.97,6.216,11.51
2018-01-18 23:00:00,0.32,0.87,partly-cloudy-night,0,1005.79,35.49,6.216,11.85
2018-01-19 00:00:00,0.19,0.84,partly-cloudy-night,0,1006.09,35.49,6.216,10.52
2018-01-19 01:00:00,0.19,0.86,partly-cloudy-night,0,1006.09,35.97,6.216,12.56
2018-01-19 02:00:00,0.19,0.86,partly-cloudy-night,0,1005.93,35.97,6.216,13.63
2018-01-19 03:00:00,0.19,0.85,partly-cloudy-night,0,1006.44,35.97,6.216,13.55
2018-01-19 04:00:00,0.19,0.8,partly-cloudy-night,0,1006.48,35.97,6.216,14.06
2018-01-19 05:00:00,0.19,0.82,partly-cloudy-night,0,1006.18,35.49,6.216,15.06
2018-01-19 06:00:00,0.32,0.85,partly-cloudy-night,0,1006.4,35.97,6.216,15.06
2018-01-19 07:00:00,0.49,0.8,partly-cloudy-night,0,1006.24,35.97,6.216,14.06
2018-01-19 08:00:00,0.32,0.87,partly-cloudy-night,0,1006.54,35.49,6.216,14.56
2018-01-19 09:00:00,0.6,0.87,partly-cloudy-day,0,1006.83,35.49,6.216,15.06
2018-01-19 10:00:00,0.75,0.83,partly-cloudy-day,0,1006.94,36.88,6.216,16.86
2018-01-19 11:00:00,0.75,0.82,partly-cloudy-day,0,1007.19,37.17,6.216,16.19
2018-01-19 12:00:00,0.44,0.83,partly-cloudy-day,0,1006.94,38.51,6.216,16.19
2018-01-19 13:00:00,0.6,0.78,partly-cloudy-day,0,1006.88,40.11,6.216,16.68
2018-01-19 14:00:00,0.44,0.75,partly-cloudy-day,0,1006.79,41.19,6.216,16.18
2018-01-19 15:00:00,0.58,0.77,partly-cloudy-day,0,1006.69,40.32,6.216,15.12
2018-01-19 16:00:00,0.58,0.79,partly-cloudy-day,0,1006.64,39.84,6.216,15.12
2018-01-19 17:00:00,0.3,0.82,partly-cloudy-night,0,1006.64,38.79,6.216,14.63
2018-01-19 18:00:00,0.58,0.83,partly-cloudy-night,0,1006.8,38.63,6.216,13.55
2018-01-19 19:00:00,0.75,0.8,partly-cloudy-night,0,1006.89,37.89,6.216,11.95
2018-01-19 20:00:00,0.75,0.79,partly-cloudy-night,0,1006.4,37.89,6.216,12.66
2018-01-19 21:00:00,0.75,0.81,partly-cloudy-night,0,1006.2,38.79,6.216,14.31
2018-01-19 22:00:00,0.75,0.85,partly-cloudy-night,0,1005.59,37.89,6.216,11.85
2018-01-19 23:00:00,0.55,0.87,partly-cloudy-night,0,1004.81,36.88,6.216,7.27
2018-01-20 00:00:00,0.55,0.85,partly-cloudy-night,0,1004.25,37.79,6.216,6.29
2018-01-20 01:00:00,0.82,0.81,partly-cloudy-night,0,1003.05,39.27,6.216,7.35
2018-01-20 02:00:00,0.82,0.84,partly-cloudy-night,0,1002.35,38.44,6.216,5.22
2018-01-20 03:00:00,0.88,0.87,cloudy,0,1001.41,38.44,6.216,2.96
2018-01-20 04:00:00,0.75,0.86,partly-cloudy-night,0,1000.66,38.16,6.216,2.5
2018-01-20 05:00:00,0.75,0.91,partly-cloudy-night,0.001,1000.26,37.98,6.216,2.5
2018-01-20 06:00:00,0.75,0.91,partly-cloudy-night,0.006,999.26,37.79,6.216,2.5
2018-01-20 07:00:00,0.75,0.93,partly-cloudy-night,0.009,998.76,37.26,6.216,2.35
2018-01-20 08:00:00,0.75,0.91,partly-cloudy-night,0.011,998.11,37.79,4.974,3.48
2018-01-20 09:00:00,0.75,0.9,rain,0.016,998.37,38.3,2.322,4.89
2018-01-20 10:00:00,0.75,0.92,partly-cloudy-day,0.039,998.07,38.44,3.474,4.89
2018-01-20 11:00:00,0.75,0.94,partly-cloudy-day,0.054,997.97,38.73,3.474,6.76
2018-01-20 12:00:00,0.75,0.93,partly-cloudy-day,0.01,997.97,39.29,3.474,7.35
2018-01-20 13:00:00,0.75,0.96,partly-cloudy-day,0.003,998.66,40.2,2.613,6.29
2018-01-20 14:00:00,0.75,0.96,partly-cloudy-day,0.001,1000.42,40.2,2.156,5.53
2018-01-20 15:00:00,0.75,0.96,partly-cloudy-day,0,1002.11,40.2,3.108,5.87
2018-01-20 16:00:00,0.75,0.96,partly-cloudy-day,0,1003.77,40.2,4.426,2.96
2018-01-20 17:00:00,0.75,0.96,partly-cloudy-night,0,1005.85,40.2,2.613,3.92
2018-01-20 18:00:00,0.75,0.93,partly-cloudy-night,0,1007.26,40.2,5.049,4.5
2018-01-20 19:00:00,0.75,0.93,partly-cloudy-night,0,1008.65,39.29,6.216,2.85
2018-01-20 20:00:00,0.75,0.89,partly-cloudy-night,0,1009.46,38.79,6.216,2.35
2018-01-20 21:00:00,0.75,0.93,partly-cloudy-night,0,1010.31,37.89,6.216,1.74
2018-01-20 22:00:00,0.75,0.9,partly-cloudy-night,0,1011.06,38.79,6.216,1.15
2018-01-20 23:00:00,0.75,0.94,partly-cloudy-night,0,1011.31,37.39,5.338,0.58
2018-01-21 00:00:00,0.75,0.89,partly-cloudy-night,0,1011.27,38.79,6.216,1.15
2018-01-21 01:00:00,0.75,0.93,partly-cloudy-night,0.006,1010.85,39.29,6.216,3.42
2018-01-21 02:00:00,0.75,0.9,partly-cloudy-night,0.014,1010.27,40.2,6.216,4.75
2018-01-21 03:00:00,0.75,0.89,partly-cloudy-night,0.005,1009.88,40.56,6.216,4.68
2018-01-21 04:00:00,0.75,0.95,partly-cloudy-night,0.003,1008.77,40.56,6.216,6.97
2018-01-21 05:00:00,0.75,0.91,partly-cloudy-night,0.021,1007.63,41.68,6.216,4.97
2018-01-21 06:00:00,0.75,0.94,partly-cloudy-night,0.029,1006.22,42.26,6.216,6.41
2018-01-21 07:00:00,0.75,0.94,partly-cloudy-night,0.037,1005.07,43.67,5.557,6.16
2018-01-21 08:00:00,0.75,0.96,partly-cloudy-night,0.031,1004.26,43.98,6.216,4.17
2018-01-21 09:00:00,0.75,0.98,partly-cloudy-day,0.037,1004.02,45.26,4.897,9.13
2018-01-21 10:00:00,0.75,0.98,partly-cloudy-day,0.032,1003.46,48,4.897,5.06
2018-01-21 11:00:00,0.75,0.94,partly-cloudy-day,0.016,1002.7,51.71,4.604,12.57
2018-01-21 12:00:00,0.75,0.96,partly-cloudy-day,0.012,1002.14,52.67,5.049,12.37
2018-01-21 13:00:00,0.75,0.91,partly-cloudy-day,0.005,1001.8,54.39,5.922,16.36
2018-01-21 14:00:00,0.75,0.88,partly-cloudy-day,0.009,1001.29,55.39,4.897,17.48
2018-01-21 15:00:00,0.75,0.88,partly-cloudy-day,0.003,1000.6,55.39,3.742,15.42
2018-01-21 16:00:00,0.75,0.82,partly-cloudy-day,0,1001.07,53.98,6.216,20.59
2018-01-21 17:00:00,0.75,0.83,partly-cloudy-night,0,1002.01,51.59,6.216,20.1
2018-01-21 18:00:00,0.75,0.78,partly-cloudy-night,0,1002.88,49.69,6.216,20.72
2018-01-21 19:00:00,0.75,0.78,partly-cloudy-night,0,1003.82,49.05,6.216,21.1
2018-01-21 20:00:00,0.75,0.77,partly-cloudy-night,0,1004.33,47.79,6.216,19.28
2018-01-21 21:00:00,0.75,0.76,partly-cloudy-night,0,1005.04,47.79,6.216,14.99
2018-01-21 22:00:00,0.75,0.78,partly-cloudy-night,0,1005.24,47.45,6.216,13.86
2018-01-21 23:00:00,0.75,0.77,partly-cloudy-night,0,1005.5,47.79,6.216,9.73
2018-01-22 00:00:00,0.75,0.78,partly-cloudy-night,0,1005.31,47.45,6.216,9.27
2018-01-22 01:00:00,0.75,0.79,partly-cloudy-night,0,1005.6,47.29,6.216,6.29
2018-01-22 02:00:00,0.75,0.79,partly-cloudy-night,0,1005.69,47.16,6.216,7.82
2018-01-22 03:00:00,0.75,0.78,partly-cloudy-night,0,1006.16,47.45,5.884,11.6
2018-01-22 04:00:00,0.75,0.81,partly-cloudy-night,0,1006.8,46.38,6.216,12.19
2018-01-22 05:00:00,0.75,0.83,partly-cloudy-night,0,1007.24,45.87,6.216,11.51
2018-01-22 06:00:00,0.75,0.78,partly-cloudy-night,0,1007.59,45.88,6.216,10.45
2018-01-22 07:00:00,0.75,0.78,partly-cloudy-night,0,1008.29,45.88,6.216,11.07
2018-01-22 08:00:00,0.75,0.77,partly-cloudy-night,0,1009.35,45.87,6.216,13.12
2018-01-22 09:00:00,0.75,0.77,partly-cloudy-day,0,1010.54,45.87,6.216,11.07
2018-01-22 10:00:00,0.75,0.82,partly-cloudy-day,0,1011.24,46.17,6.216,11.51
2018-01-22 11:00:00,0.75,0.8,partly-cloudy-day,0,1011.85,46.98,6.216,12.91
2018-01-22 12:00:00,0.75,0.79,partly-cloudy-day,0,1012.69,47.16,6.216,13.89
2018-01-22 13:00:00,0.75,0.78,partly-cloudy-day,0,1013.2,47.45,6.216,11.13
2018-01-22 14:00:00,0.75,0.81,partly-cloudy-day,0,1013.41,47.45,6.216,10.95
2018-01-22 15:00:00,0.75,0.78,partly-cloudy-day,0,1013,47.45,6.216,9.21
2018-01-22 16:00:00,0.75,0.77,partly-cloudy-day,0,1013.36,47.79,6.216,8.16
2018-01-22 17:00:00,0.75,0.77,partly-cloudy-night,0,1013.46,47.79,6.216,7.56
2018-01-22 18:00:00,0.75,0.77,partly-cloudy-night,0,1013.45,47.79,6.216,8.4
2018-01-22 19:00:00,0.75,0.78,partly-cloudy-night,0,1013.14,47.45,6.216,9.6
2018-01-22 20:00:00,0.75,0.79,partly-cloudy-night,0,1012.82,47.28,6.216,8.67
2018-01-22 21:00:00,0.75,0.8,partly-cloudy-night,0,1011.91,47.28,6.216,10.95
2018-01-22 22:00:00,0.75,0.8,partly-cloudy-night,0,1011.21,48.83,6.216,9.86
2018-01-22 23:00:00,0.75,0.8,partly-cloudy-night,0,1010.08,49.08,6.216,11.76
2018-01-23 00:00:00,0.75,0.85,partly-cloudy-night,0,1009.28,50.4,6.216,12.78
2018-01-23 01:00:00,0.75,0.86,partly-cloudy-night,0,1008.12,50.47,6.216,11.98
2018-01-23 02:00:00,0.75,0.88,partly-cloudy-night,0,1007.37,50.67,6.216,11.6
2018-01-23 03:00:00,0.75,0.87,partly-cloudy-night,0,1005.93,51.89,6.216,9.96
2018-01-23 04:00:00,0.88,0.86,cloudy,0,1005.07,52.53,6.216,9.73
2018-01-23 05:00:00,0.75,0.86,partly-cloudy-night,0,1004.11,54.11,6.216,9.13
2018-01-23 06:00:00,0.75,0.88,partly-cloudy-night,0,1003.02,53.51,6.216,10.32
2018-01-23 07:00:00,0.6,0.85,partly-cloudy-night,0,1002.92,54.47,6.216,14.21
2018-01-23 08:00:00,0.75,0.84,partly-cloudy-night,0,1002.46,54.58,6.216,12.91
2018-01-23 09:00:00,0.75,0.84,partly-cloudy-day,0,1002.63,54.89,5.049,14.56
2018-01-23 10:00:00,0.75,0.83,partly-cloudy-day,0,1002.43,54.58,6.216,16.04
2018-01-23 11:00:00,0.75,0.8,partly-cloudy-day,0,1002.73,55.98,6.216,18.04
2018-01-23 12:00:00,0.75,0.77,partly-cloudy-day,0,1002.62,55.43,6.216,18.61
2018-01-23 13:00:00,0.75,0.72,partly-cloudy-day,0,1002.53,55.43,6.216,17.98
2018-01-23 14:00:00,0.6,0.67,partly-cloudy-day,0,1002.48,55.98,6.216,21.53
2018-01-23 15:00:00,0.75,0.65,partly-cloudy-day,0,1003.33,54.58,6.216,20.66
2018-01-23 16:00:00,0.75,0.61,partly-cloudy-day,0,1004.53,52.67,6.216,19.67
2018-01-23 17:00:00,0.75,0.64,partly-cloudy-night,0,1005.2,50.93,6.216,14.69
2018-01-23 18:00:00,0.75,0.65,partly-cloudy-night,0,1005.24,50.47,6.216,11.02
2018-01-23 19:00:00,0.53,0.74,partly-cloudy-night,0,1004.76,49.19,6.216,8.79
2018-01-23 20:00:00,0.44,0.74,partly-cloudy-night,0,1003.85,49.19,6.216,12.11
2018-01-23 21:00:00,0.44,0.78,partly-cloudy-night,0,1002.31,49.69,6.216,13.76
2018-01-23 22:00:00,0.75,0.79,partly-cloudy-night,0,1000.97,51.08,6.216,15.28
2018-01-23 23:00:00,0.75,0.73,partly-cloudy-night,0,998.25,52.37,6.216,20.61
2018-01-24 00:00:00,0.75,0.79,partly-cloudy-night,0,996.41,52.99,6.216,20.01
2018-01-24 01:00:00,0.75,0.83,partly-cloudy-night,0,993.35,52.99,6.216,23.38
2018-01-24 02:00:00,0.75,0.81,wind,0,991.35,53.96,5.922,27.86
2018-01-24 03:00:00,0.75,0.88,partly-cloudy-night,0.001,990.51,52.83,3.765,21.47
2018-01-24 04:00:00,0.75,0.9,partly-cloudy-night,0.046,991.25,49.19,5.007,18.56
2018-01-24 05:00:00,0.75,0.83,partly-cloudy-night,0.063,992.32,45.87,6.216,21.89
2018-01-24 06:00:00,0.75,0.79,partly-cloudy-night,0.031,992.34,45.39,6.216,17.04
2018-01-24 07:00:00,0.75,0.74,partly-cloudy-night,0.004,992.9,45.26,6.216,17.89
2018-01-24 08:00:00,0.75,0.77,partly-cloudy-night,0,993.19,44.49,6.216,16.1
2018-01-24 09:00:00,0.44,0.73,partly-cloudy-day,0,993.39,45.39,6.216,18.82
2018-01-24 10:00:00,0.44,0.73,partly-cloudy-day,0,993.69,45.88,6.216,21.1
