actual_stop_id,stop_id,stop_lat,stop_lon,stop_name
3500,8250DB003500,53.25297177,-6.229019365,"Glencullen, Furry Hill"
3515,8250DB003515,53.22027256,-6.229036021,"Glencullen, Fiery Lane"
3527,8250DB003527,53.25463235,-6.231288873,"Glencullen, Fern Hill"
3521,8250DB003521,53.23757073,-6.222104406,"Glencullen, Brook Meadow"
3503,8250DB003503,53.24491871,-6.220601012,"Glencullen, Brackloon House"
3523,8250DB003523,53.24498002,-6.220493576,"Glencullen, Brackloon House"
3504,8250DB003504,53.24156243,-6.222163685,"Glencullen, Barnacullia Water Works"
3502,8250DB003502,53.24969315,-6.221916472,"Glencullen, Ballyedmonduff"
3524,8250DB003524,53.24983326,-6.222270331,"Glencullen, Ballyedmonduff"
3506,8250DB003506,53.23273805,-6.221705476,"Glencullen, Ballyedmonduff House"
3518,8250DB003518,53.22407857,-6.220252081,"Glencullen, Arianna"
4844,8350DB004844,53.17437571,-6.139282279,"Glencree, Halting Site"
3205,8250DB003205,53.27939114,-6.137197256,"Glenageary, Sallynoggin Road"
3237,8250DB003237,53.27914236,-6.137957911,"Glenageary, Sallynoggin Road"
3092,8250DB003092,53.27207385,-6.126824577,"Glenageary, Saint Joseph of Cluny School"
3239,8250DB003239,53.2843865,-6.133035331,"Glenageary, Lower Glenageary Rd (Crosthwaite Park Sth)"
3204,8250DB003204,53.28243534,-6.134140253,"Glenageary, Holmstown Avenue"
3238,8250DB003238,53.28330973,-6.133727199,"Glenageary, Holmstown Avenue"
7667,8250DB007667,53.27682755,-6.11932867,"Glenageary, Barnhill Rd"
3091,8250DB003091,53.27364541,-6.123876855,"Glenageary, Avondale Road"
3093,8250DB003093,53.27034594,-6.13012376,"Glenageary, Avondale Road (Cluny Grove)"
3210,8250DB003210,53.27350434,-6.139537529,"Glenageary Heights, Sallynoggin College"
3234,8250DB003234,53.27360361,-6.139563206,"Glenageary Heights, Sallynoggin College"
7642,8250DB007642,53.27431444,-6.134434034,"Glenageary Heights, Sallyglen"
7643,8250DB007643,53.26738324,-6.134361029,"Glenageary Heights, Sallyglen"
7644,8250DB007644,53.26764248,-6.134844498,"Glenageary Heights, Sallyglen"
7645,8250DB007645,53.27510035,-6.134684715,"Glenageary Heights, Sallyglen"
7646,8250DB007646,53.2790895,-6.135725706,"Glenageary Heights, Sallyglen"
3049,8250DB003049,53.2874061,-6.124413884,"Glasthule, Summerhill Road"
3067,8250DB003067,53.28840487,-6.127340121,"Glasthule, Summerhill Road"
3051,8250DB003051,53.28612433,-6.117795401,"Glasthule, Sandycove Tennis Club"
3052,8250DB003052,53.28590772,-6.114895095,"Glasthule, Sandycove Road"
3048,8250DB003048,53.28843609,-6.127038756,"Glasthule, Outside Train Station"
3202,8250DB003202,53.28885048,-6.129960649,"Glasthule, Lower Glenageary Road (Upper George's St)"
3203,8250DB003203,53.2852205,-6.132339018,"Glasthule, Lower Glenageary Rd (Traverslea Close)"
3050,8250DB003050,53.28694902,-6.122213987,"Glasthule, Glasthule Road"
3065,8250DB003065,53.28699345,-6.12275202,"Glasthule, Glasthule Road"
3066,8250DB003066,53.28772326,-6.125719965,"Glasthule, Glasthule Church"
3063,8250DB003063,53.28597514,-6.116317045,"Glasthule, Buckley Galleries"
3064,8250DB003064,53.28603287,-6.11940433,"Glasthule, Brighton House"
3062,8250DB003062,53.28554354,-6.111761341,"Glasthule, Breffni Road"
3053,8250DB003053,53.28558984,-6.111279331,"Glasthule, Baywater Terrace"
1535,8220DB001535,53.37230596,-6.282369944,"Glasnevin, Willows Estate"
4372,8220DB004372,53.38204848,-6.276100071,"Glasnevin, West Park Drive"
178,8220DB000178,53.38189026,-6.276346983,"Glasnevin, West Park Drive"
174,8220DB000174,53.38068035,-6.280950562,"Glasnevin, Tolka Road Estate"
156,8220DB000156,53.37862339,-6.281664739,"Glasnevin, Tolka Road Estate #1"
175,8220DB000175,53.37842425,-6.281567539,"Glasnevin, Tolka Road Estate #1"
1507,8220DB001507,53.36839052,-6.274502692,"Glasnevin, Saint Vincent's School"
1537,8220DB001537,53.36806621,-6.273208399,"Glasnevin, Saint Vincent's School"
1529,8220DB001529,53.38845883,-6.298152607,"Glasnevin, Saint Canice's Church"
154,8220DB000154,53.377259,-6.275557037,"Glasnevin, Saint Brigid's School"
25,8220DB000025,53.37589947,-6.263617736,"Glasnevin, Rathlin Road"
200,8220DB000200,53.36742269,-6.271596444,"Glasnevin, Prospect Way"
186,8220DB000186,53.36535534,-6.271589978,"Glasnevin, Prospect Road"
155,8220DB000155,53.37787425,-6.279575527,"Glasnevin, Old Finglas Road"
176,8220DB000176,53.37803204,-6.279298606,"Glasnevin, Old Finglas Road"
181,8220DB000181,53.37714984,-6.274223707,"Glasnevin, Old Finglas Road (Cremore Ave)"
150,8220DB000150,53.37565885,-6.264995283,"Glasnevin, Na Fianna Football Ground"
146,8220DB000146,53.3753714,-6.265006969,"Glasnevin, Na Fianna Football Ground"
40,8220DB000040,53.37666077,-6.264668969,"Glasnevin, Mobhi Road"
149,8220DB000149,53.37313859,-6.265984466,"Glasnevin, Mobhi Road (Mobh?? Drive)"
148,8220DB000148,53.37067017,-6.268068507,"Glasnevin, Mobhi Road (Botanic Road)"
182,8220DB000182,53.37564011,-6.269895917,"Glasnevin, Meteorological Office"
153,8220DB000153,53.37573277,-6.270087555,"Glasnevin, Meteorological Office"
1567,8220DB001567,53.38401396,-6.280260022,"Glasnevin, Johnstown Park"
1566,8220DB001566,53.38440742,-6.283867197,"Glasnevin, Johnstown Park (Griffith Road)"
1540,8220DB001540,53.38434031,-6.284200629,"Glasnevin, Johnstown Park (Griffith Road)"
158,8220DB000158,53.38134894,-6.283689563,"Glasnevin, Griffith Road"
159,8220DB000159,53.38278372,-6.282835112,"Glasnevin, Griffith Parade"
173,8220DB000173,53.38212161,-6.280546748,"Glasnevin, Glasnamana Place"
1539,8220DB001539,53.3831358,-6.279198016,"Glasnevin, Glasanaon Road"
7424,8220DB007424,53.38801173,-6.2920213,"Glasnevin, Glasanaon Road (Ballygall Place)"
7427,8220DB007427,53.38779679,-6.29207501,"Glasnevin, Glasanaon Road (Ballygall Place)"
1506,8220DB001506,53.36677782,-6.272373909,"Glasnevin, Finglas Road"
1510,8220DB001510,53.37690693,-6.287310237,"Glasnevin, Finglas Road"
1533,8220DB001533,53.37896788,-6.287498088,"Glasnevin, Finglas Road"
4543,8220DB004543,53.38624921,-6.296992934,"Glasnevin, Finglas Road (Wellmount Road)"
4542,8220DB004542,53.38666414,-6.297096643,"Glasnevin, Finglas Road (Wellmount Road)"
4548,8220DB004548,53.38623592,-6.29606136,"Glasnevin, Finglas Place"
202,8220DB000202,53.37008009,-6.268903978,"Glasnevin, Fairfield Road"
147,8220DB000147,53.37248023,-6.265830862,"Glasnevin, Dean Swift Bridge"
7428,8220DB007428,53.38908976,-6.293241074,"Glasnevin, Close to PLp35"
1531,8220DB001531,53.38374366,-6.293364741,"Glasnevin, Clearwater Shopping Centre"
1508,8220DB001508,53.3699109,-6.278333551,"Glasnevin, Claremont Court"
7425,8220DB007425,53.38887865,-6.292933788,"Glasnevin, Boundary wall"
201,8220DB000201,53.3682911,-6.270118627,"Glasnevin, Botanic Road"
185,8220DB000185,53.36810094,-6.270021139,"Glasnevin, Botanic Road"
184,8220DB000184,53.36970368,-6.268979355,"Glasnevin, Botanic Road, Cliftonville"
183,8220DB000183,53.37231593,-6.268753185,"Glasnevin, Botanic Gardens"
151,8220DB000151,53.37195526,-6.269293828,"Glasnevin, Botanic Gardens"
27,8220DB000027,53.37943896,-6.266585261,"Glasnevin, Ballymun Road (Griffith Avenue)"
39,8220DB000039,53.38041419,-6.265658759,"Glasnevin, Ballymun Road (Griffith Avenue)"
179,8220DB000179,53.38030343,-6.27600522,"Glasnevin, Ballygall Road East"
177,8220DB000177,53.38046838,-6.276224035,"Glasnevin, Ballygall Road East"
1534,8220DB001534,53.37533284,-6.285975603,"Glasnevin, Ballyboggan Road"
1532,8220DB001532,53.38174412,-6.290558501,"Glasnevin, Ardmore Hotel"
134,8220DB000134,53.39309459,-6.286073865,"Glasnevin North, Sycamore Road (Willow Park Crescent)"
7423,8220DB007423,53.3856752,-6.288281232,"Glasnevin North, PLP31"
4891,8220DB004891,53.39310602,-6.286870335,"Glasnevin North, Grove Road (Sycamore Road)"
133,8220DB000133,53.39079693,-6.286301509,"Glasnevin North, Grove Park Road"
130,8220DB000130,53.39009201,-6.274181269,"Glasnevin North, Glasnevin Park"
142,8220DB000142,53.39019829,-6.274071722,"Glasnevin North, Glasnevin Park"
131,8220DB000131,53.39038589,-6.278349237,"Glasnevin North, Glasnevin Avenue (Beneavin Drive)"
141,8220DB000141,53.39044509,-6.278091245,"Glasnevin North, Glasnevin Avenue (Beneavin Drive)"
166,8220DB000166,53.3895836,-6.286305149,"Glasnevin North, Beneavin School"
164,8220DB000164,53.38843036,-6.280487923,"Glasnevin North, Beneavin Road"
169,8220DB000169,53.38843393,-6.28011191,"Glasnevin North, Beneavin Road"
167,8220DB000167,53.3901866,-6.286987585,"Glasnevin North, Beneavin Road (Ballygall Road East)"
7426,8220DB007426,53.38545638,-6.288064506,"Glasnevin North, Ballygall Parade"
2064,8250DB002064,53.28272564,-6.193849161,"Galloping Green, Stillorgan Road"
2013,8250DB002013,53.28531453,-6.194459898,"Galloping Green, Saint John of God's Hospital"
3196,8250DB003196,53.28738031,-6.177228403,"Galloping Green, Rushmore House"
2062,8250DB002062,53.27902411,-6.186851925,"Galloping Green, Rocwood Estate"
7420,8250DB007420,53.28925902,-6.177238416,"Galloping Green, Monkstown Link Road"
4636,8250DB004636,53.28069152,-6.19011069,"Galloping Green, Laurleen Estate"
2063,8250DB002063,53.28029401,-6.189977519,"Galloping Green, Galloping Green"
3345,8250DB003345,53.28940206,-6.185437424,"Galloping Green, Coppinger Wood"
3344,8250DB003344,53.28989966,-6.186241352,"Galloping Green, Coppinger Wood"
3320,8250DB003320,53.28198767,-6.194975107,"Galloping Green, Brewery Road"
3318,8250DB003318,53.2797765,-6.197347811,"Galloping Green, Brewery Road (Galloping Green)"
2014,8250DB002014,53.28211826,-6.192914933,"Galloping Green, Beechwood Court"
7421,8250DB007421,53.28941319,-6.176151839,"Galloping Green, Annaville Avenue"
7678,8240DB007678,53.42162461,-6.37956802,"French Park, Tyrrelstown"
2061,8250DB002061,53.2757586,-6.18018225,"Foxrock, Knocksinna Estate"
3259,8250DB003259,53.27283367,-6.171714725,"Foxrock, Bray Road (Westminster Road)"
3258,8250DB003258,53.27254116,-6.171982112,"Foxrock, Bray Road (Westminster Road)"
7325,8250DB007325,53.2719333,-6.20652433,"Foxrock, Bewleys Hotel"
7326,8250DB007326,53.27142876,-6.207640001,"Foxrock, Bewleys Hotel"
1960,8230DB001960,53.32017138,-6.361979588,"Fox & Geese, The Red Cow Hotel"
1978,8230DB001978,53.32212215,-6.357431512,"Fox & Geese, Robin Hood Industrial Estate"
6147,8230DB006147,53.32695728,-6.365908237,"Fox & Geese, New Nangor Road (Willow Road)"
6243,8230DB006243,53.32708181,-6.365813399,"Fox & Geese, New Nangor Road (Willow Road)"
6154,8230DB006154,53.32643214,-6.360388598,"Fox & Geese, New Nangor Road (Knockmitten Lane)"
6146,8230DB006146,53.32637029,-6.360466033,"Fox & Geese, New Nangor Road (Knockmitten Lane)"
6155,8230DB006155,53.3249852,-6.355174777,"Fox & Geese, New Nangor Road (Killeen Road)"
1959,8230DB001959,53.32223375,-6.35574596,"Fox & Geese, Naas Road (Club Road)"
1977,8230DB001977,53.32054682,-6.361830112,"Fox & Geese, Moran's Hotel"
6149,8230DB006149,53.32829282,-6.374850218,"Fox & Geese, M50 Flyover"
6153,8230DB006153,53.32843205,-6.374514629,"Fox & Geese, M50 Flyover"
6145,8230DB006145,53.3248803,-6.355388984,"Fox & Geese, Killeen Road"
1980,8230DB001980,53.32492586,-6.349577489,"Fox & Geese, John F. Kennedy Drive"
2611,8230DB002611,53.2869171,-6.340633633,"Firhouse, Tallaght Youth Rugby Club"
4884,8230DB004884,53.27562844,-6.342600452,"Firhouse, Parklands Avenue"
4872,8230DB004872,53.27556201,-6.342348107,"Firhouse, Parklands Avenue"
4882,8230DB004882,53.27479203,-6.350340082,"Firhouse, Old Court Road"
4874,8230DB004874,53.27469715,-6.350628634,"Firhouse, Old Court Road"
4883,8230DB004883,53.27513893,-6.346832934,"Firhouse, Old Court Farm"
4873,8230DB004873,53.27503279,-6.346956988,"Firhouse, Old Court Farm"
4871,8230DB004871,53.27611069,-6.336568732,"Firhouse, Killininny Road"
4885,8230DB004885,53.2762189,-6.33659452,"Firhouse, Killininny Road"
4759,8230DB004759,53.28244259,-6.330443817,"Firhouse, Glenvara Park"
2542,8230DB002542,53.27679303,-6.35009807,"Firhouse, Glencarrig Court"
2524,8230DB002524,53.27837374,-6.346768066,"Firhouse, Firhouse Road (Ballycullen Drive)"
2522,8230DB002522,53.28142223,-6.342346246,"Firhouse, Firhouse Road (Ballycullen Avenue)"
2523,8230DB002523,53.27710694,-6.34875138,"Firhouse, Dodder Lawn"
4754,8230DB004754,53.27820817,-6.336802188,"Firhouse, Carrigwood Estate"
4757,8230DB004757,53.27832517,-6.336812641,"Firhouse, Carrigwood Estate"
3003,8230DB003003,53.28032236,-6.340169314,"Firhouse, Carriglea Estate"
4756,8230DB004756,53.28037355,-6.339972374,"Firhouse, Carriglea Estate"
6343,8230DB006343,53.27803187,-6.33126057,"Firhouse, Ballycullen Road (Glenlyon Park)"
3006,8230DB003006,53.2784545,-6.331274096,"Firhouse, Ballycullen Drive"
4758,8230DB004758,53.27912349,-6.332192795,"Firhouse, Ballycullen Drive"
4751,8230DB004751,53.27901758,-6.332331884,"Firhouse, Ballycullen Drive"
3004,8230DB003004,53.28214637,-6.340773498,"Firhouse, Ballycullen Avenue"
3005,8230DB003005,53.27855073,-6.342037492,"Firhouse, Ballycullen Avenue (Carriglea)"
4755,8230DB004755,53.27849035,-6.342219782,"Firhouse, Ballycullen Avenue (Carriglea)"
4890,8220DB004890,53.39516758,-6.290862585,"Finglas, Sycamore Road (McKee Road)"
6273,8220DB006273,53.39527537,-6.290858265,"Finglas, Sycamore Road (McKee Road)"
4937,8220DB004937,53.39267184,-6.300510594,"Finglas, Seamus Ennis Road"
1558,8220DB001558,53.39981751,-6.303053095,"Finglas, Saint Margaret's Road"
138,8220DB000138,53.38999501,-6.291806573,"Finglas, Saint Canice's School"
1560,8220DB001560,53.39700754,-6.304548381,"Finglas, Roundabout McKee Avenue"
2:7948:0:1,gen:57102:7948:0:1,53.38368967,-6.316141947,"Finglas, Rathvilly Road"
1521,8220DB001521,53.3972213,-6.310750494,"Finglas, Plunkett Green"
4546,8220DB004546,53.39845281,-6.307588797,"Finglas, Plunkett Avenue"
1523,8220DB001523,53.39787885,-6.309581557,"Finglas, Plunkett Avenue"
984,8220DB000984,53.38991139,-6.30675495,"Finglas, Mellowes Road"
981,8220DB000981,53.38978091,-6.307060832,"Finglas, Mellowes Road"
2958,8220DB002958,53.3944049,-6.301027973,"Finglas, Mellowes Park"
1547,8220DB001547,53.39524117,-6.301686366,"Finglas, Mellowes Park"
985,8220DB000985,53.38992475,-6.303897725,"Finglas, Mellowes Crescent"
980,8220DB000980,53.38980457,-6.303030463,"Finglas, Mellowes Crescent"
1280,8220DB001280,53.40019629,-6.303143293,"Finglas, McKelvey Avenue"
193,8220DB000193,53.39119631,-6.294104035,"Finglas, McKee Road"
4377,8220DB004377,53.39448929,-6.289942444,"Finglas, McKee Road"
136,8220DB000136,53.3943802,-6.289856597,"Finglas, McKee Road"
4479,8220DB004479,53.39130453,-6.294129778,"Finglas, McKee Road"
1548,8220DB001548,53.39611015,-6.302749493,"Finglas, McKee Avenue"
2957,8220DB002957,53.39625109,-6.302548397,"Finglas, McKee Avenue"
4938,8220DB004938,53.39086154,-6.298357457,"Finglas, McKee Avenue (Near Finglas Village)"
4364,8220DB004364,53.39291139,-6.322529185,"Finglas, Mater Christi School"
1519,8220DB001519,53.39244487,-6.311751618,"Finglas, Kildonan Road"
1526,8220DB001526,53.39230694,-6.311531537,"Finglas, Kildonan Park"
987,8220DB000987,53.39021993,-6.299375386,"Finglas, Finglas Village (Seamus Ennis Road)"
4376,8220DB004376,53.39240805,-6.292732392,"Finglas, Clancy Avenue"
137,8220DB000137,53.39231672,-6.292630795,"Finglas, Clancy Avenue"
1549,8220DB001549,53.39743266,-6.306636783,"Finglas, Casement Road"
1559,8220DB001559,53.39734112,-6.306520115,"Finglas, Casement Road"
6068,8220DB006068,53.39028238,-6.317099574,"Finglas, Cappagh Road"
1578,8220DB001578,53.39038513,-6.318012677,"Finglas, Cappagh Road"
1582,8220DB001582,53.39276988,-6.322053592,"Finglas, Cappagh Hospital"
1579,8220DB001579,53.39352158,-6.323738177,"Finglas, Cappagh Hospital"
1520,8220DB001520,53.3939202,-6.311843587,"Finglas, Barry Road"
1525,8220DB001525,53.3940693,-6.311582062,"Finglas, Barry Road"
1524,8220DB001524,53.39555626,-6.310590887,"Finglas, Barry Aveune"
7661,8220DB007661,53.39540738,-6.310867453,"Finglas, Barry Avenue"
4793,8220DB004793,53.39226726,-6.320825375,"Finglas, Avila Park"
1591,8220DB001591,53.38713879,-6.299498213,"Finglas South, Wellmount Road (Finglasa Road)"
1597,8220DB001597,53.38045522,-6.309234666,"Finglas South, Valeview Gardens"
1610,8220DB001610,53.37880771,-6.296403071,"Finglas South, Tolka Valley Road"
1592,8220DB001592,53.37972092,-6.289241605,"Finglas South, Tolka Valley Road"
1593,8220DB001593,53.37891477,-6.294459749,"Finglas South, Tolka Valley Park"
1574,8220DB001574,53.385594,-6.312879647,"Finglas South, Scout's Den"
1606,8220DB001606,53.38037068,-6.30644209,"Finglas South, Saint Helena's Road"
1595,8220DB001595,53.3807395,-6.2976187,"Finglas South, Saint Helena's Road (Gortmore Avenue)"
1596,8220DB001596,53.3830411,-6.300819057,"Finglas South, Saint Helena's Road (Farnham Drive)"
1608,8220DB001608,53.38304986,-6.299540919,"Finglas South, Saint Helena's Community Centre"
7009,8220DB007009,53.38092808,-6.315980349,"Finglas South, Ratoath Road (Tolka Valley Road)"
1604,8220DB001604,53.38374548,-6.316275042,"Finglas South, Rathvilly Park"
983,8220DB000983,53.39014167,-6.310955692,"Finglas South, Mellowes Road"
6080,8220DB006080,53.39046267,-6.31140908,"Finglas South, Kildonan Road"
1518,8220DB001518,53.39060039,-6.311614124,"Finglas South, Kildonan Road"
1594,8220DB001594,53.38071319,-6.297664845,"Finglas South, Gortbeigh Avenue"
4539,8220DB004539,53.38167335,-6.310839953,"Finglas South, Glenties Park"
1599,8220DB001599,53.38089975,-6.310795416,"Finglas South, Glenties Estate"
1538,8220DB001538,53.38447414,-6.294793755,"Finglas South, Finglas Road"
1509,8220DB001509,53.37292583,-6.28422366,"Finglas South, Finglas Road"
1511,8220DB001511,53.37823452,-6.287752985,"Finglas South, Finglas Road (Opp Old Finglas Road)"
4363,8220DB004363,53.38171224,-6.303442506,"Finglas South, Dunsink Green"
1607,8220DB001607,53.38216138,-6.303424648,"Finglas South, Dunsink Green"
1600,8220DB001600,53.38359702,-6.312763184,"Finglas South, Deanstown Avenue"
1586,8220DB001586,53.38652504,-6.312617318,"Finglas South, Colaiste Ide"
1575,8220DB001575,53.38706614,-6.312746258,"Finglas South, Colaiste Ide"
1609,8220DB001609,53.38038424,-6.29728714,"Finglas South, Cloonlara Estate"
1585,8220DB001585,53.38876802,-6.312333145,"Finglas South, Church of the Annunciation"
4583,8220DB004583,53.38852909,-6.312598188,"Finglas South, Church of the Annunciation"
1587,8220DB001587,53.38346643,-6.311791207,"Finglas South, Cardiffsbridge Road"
1573,8220DB001573,53.38402416,-6.312460662,"Finglas South, Cardiffsbridge Road"
1576,8220DB001576,53.38931741,-6.313048125,"Finglas South, Cappagh Road"
1598,8220DB001598,53.38024218,-6.30562044,"Finglas South, Bearnamore Estate"
1512,8220DB001512,53.38217432,-6.291728835,"Finglas South, Ardmore Hotel"
1584,8220DB001584,53.38988546,-6.315085482,"Finglas South, Abbottstown Road"
1577,8220DB001577,53.38988581,-6.315747017,"Finglas South, Abbottstown Road"
682,8240DB000682,53.37939938,-6.102665071,"Fingal, La Vista Road"
5062,8240DB005062,53.37913207,-6.102812244,"Fingal, La Vista Road"
3659,8240DB003659,53.43879161,-6.1911495,"Feltrim, Roadstone Retail"
3650,8240DB003650,53.4384837,-6.190997001,"Feltrim, Roadstone Retail"
7329,8240DB007329,53.44054536,-6.193001824,"Feltrim, Kettles Lane"
1515,8220DB001515,53.36611432,-6.233195418,"Fairview,St. Aidan's Park Road"
1485,8220DB001485,53.36404582,-6.239802417,"Fairview, Turlough Gardens"
1484,8220DB001484,53.36369771,-6.239967029,"Fairview, Turlough Gardens"
1481,8220DB001481,53.36505387,-6.239896097,"Fairview, Philipsburgh Avenue (Melrose Avenue)"
7320,8220DB007320,53.36850077,-6.239588676,"Fairview, Philipsburgh Avenue (Griffith Court)"
1486,8220DB001486,53.37097478,-6.238524809,"Fairview, Philipsburgh Avenue (Croydon Gardens)"
614,8220DB000614,53.36369279,-6.233551068,"Fairview, Pedestrian Footbridge"
523,8220DB000523,53.3642686,-6.231769161,"Fairview, Marino College Fairview"
522,8220DB000522,53.36328895,-6.235415975,"Fairview, Fairview Footbridge"
4090,8350DB004090,53.21019188,-6.175116883,"Enniskerry, Ridgeway"
4096,8350DB004096,53.19281945,-6.169988027,"Enniskerry, Powerscourt National School"
4093,8350DB004093,53.19887789,-6.173516965,"Enniskerry, National Environmental Centre"
4116,8350DB004116,53.19899073,-6.173841476,"Enniskerry, National Environmental Centre"
4091,8350DB004091,53.20360274,-6.176250184,"Enniskerry, Monastery House"
4118,8350DB004118,53.2037186,-6.176185383,"Enniskerry, Monastery House"
4120,8350DB004120,53.21319815,-6.176561319,"Enniskerry, Killegar House"
4089,8350DB004089,53.21279765,-6.176233942,"Enniskerry, Killegar House"
4114,8350DB004114,53.19288865,-6.17273891,"Enniskerry, Enniskerry Road"
4094,8350DB004094,53.19378683,-6.173868117,"Enniskerry, Church"
4115,8350DB004115,53.19382551,-6.174046074,"Enniskerry, Church"
4119,8350DB004119,53.21038532,-6.175423085,"Enniskerry, Bramble Hill"
6097,8350DB006097,53.20031511,-6.176389783,"Enniskerry, Ashridge Green"
4117,8350DB004117,53.20057258,-6.176768049,"Enniskerry, Ashridge Green"
7067,8230DB007067,53.27783383,-6.288755104,"Edmondstown, Whitechurch Green"
2954,8230DB002954,53.2780415,-6.286317462,"Edmondstown, Glenmore Park"
7440,8230DB007440,53.27613023,-6.297205521,"Edmondstown, Edmonstown An Post"
2927,8230DB002927,53.27713505,-6.297075602,"Edmondstown, Edmondstown Road"
6339,8230DB006339,53.27935684,-6.300976303,"Edmondstown (South Dublin), Stocking Lane"
2929,8230DB002929,53.2718329,-6.299025644,"Edmondstown (South Dublin), Rathfarnham Golf Course"
2938,8230DB002938,53.27164533,-6.29910806,"Edmondstown (South Dublin), Rathfarnham Golf Course"
2956,8230DB002956,53.27812019,-6.286164354,"Edmondstown (South Dublin), Glenmore Park"
2955,8230DB002955,53.27787197,-6.289533367,"Edmondstown (South Dublin), Church of Our Lady of Good Council"
960,8220DB000960,53.39115762,-6.171879306,"Edenmore, Tonlegee Road"
962,8220DB000962,53.39079493,-6.182855974,"Edenmore, Tonlegee Road"
1005,8220DB001005,53.39095141,-6.181917083,"Edenmore, Tonlegee Road"
636,8220DB000636,53.38885866,-6.186742348,"Edenmore, Tonlegee Drive"
633,8220DB000633,53.38964434,-6.18935518,"Edenmore, Tonlegee Drive"
634,8220DB000634,53.3902752,-6.184141109,"Edenmore, Tonlegee Avenue"
638,8220DB000638,53.38676232,-6.188379996,"Edenmore, Springdale Road"
630,8220DB000630,53.387244,-6.189321752,"Edenmore, Springdale Road"
637,8220DB000637,53.38779183,-6.189884854,"Edenmore, Springdale Road"
961,8220DB000961,53.39105683,-6.17645455,"Edenmore, Saint Monica's Youth Centre"
643,8220DB000643,53.38356614,-6.183885468,"Edenmore, Saint Joseph's Hospital"
725,8220DB000725,53.38957237,-6.170488811,"Edenmore, Raheny Road"
1272,8220DB001272,53.39288238,-6.191879186,"Edenmore, Newton Cottages"
1789,8220DB001789,53.39426246,-6.178603119,"Edenmore, Millbrook Road"
1792,8220DB001792,53.39352476,-6.17855944,"Edenmore, Millbrook Road"
1788,8220DB001788,53.39161405,-6.178806434,"Edenmore, Millbrook Road (Tonlegee Road)"
1793,8220DB001793,53.3916843,-6.178698181,"Edenmore, Millbrook Road (Tonlegee Road)"
724,8220DB000724,53.38695546,-6.174510011,"Edenmore, Grange Woodbine Community Centre"
4466,8220DB004466,53.38841945,-6.189783047,"Edenmore, Glenwood Road"
635,8220DB000635,53.38902254,-6.183923801,"Edenmore, Glenwood Road (Tonlegee Rd)"
1791,8220DB001791,53.39658745,-6.18194749,"Edenmore, GAA Sports Ground"
629,8220DB000629,53.38652797,-6.185969425,"Edenmore, Edenmore Park"
639,8220DB000639,53.38633302,-6.186744461,"Edenmore, Edenmore Park"
641,8220DB000641,53.38582638,-6.182391081,"Edenmore, Edenmore Grove"
628,8220DB000628,53.386955,-6.183906579,"Edenmore, Edenmore Grove"
627,8220DB000627,53.38540702,-6.182003033,"Edenmore, Edenmore Grove"
640,8220DB000640,53.38670539,-6.18345114,"Edenmore, Edenmore Grove"
723,8220DB000723,53.38415179,-6.175727422,"Edenmore, East South B. Sub Station"
1270,8220DB001270,53.396497,-6.187229624,"Edenmore, Darndale Roundabout"
7199,8220DB007199,53.3966454,-6.182802179,"Edenmore, Blunden Drive"
2257,8220DB002257,53.35638242,-6.238210284,"East Wall, West Road"
2717,8220DB002717,53.35724331,-6.237468647,"East Wall, Strangford Garden"
4468,8220DB004468,53.3567842,-6.238028448,"East Wall, Strangford Garden"
2720,8220DB002720,53.3520557,-6.233116005,"East Wall, St Mary's Road North"
2258,8220DB002258,53.35465375,-6.238011177,"East Wall, Saint Joseph's Church"
2282,8220DB002282,53.35484117,-6.238529251,"East Wall, Saint Joseph's Church"
2256,8220DB002256,53.35834894,-6.235650152,"East Wall, Portside Court"
2283,8220DB002283,53.35832621,-6.235936552,"East Wall, Portside Court"
2280,8220DB002280,53.35231172,-6.237056239,"East Wall, Oxford Terrace"
2262,8220DB002262,53.3535229,-6.226595602,"East Wall, Merchants Road"
7623,8220DB007623,53.34686207,-6.228974936,"East Wall, East Wall Road"
4469,8220DB004469,53.35420697,-6.23029286,"East Wall, East Road"
2508,8220DB002508,53.3528641,-6.225811747,"East Wall, Docklands main gate"
2260,8220DB002260,53.35177851,-6.23503526,"East Wall, Church Road"
2259,8220DB002259,53.35353813,-6.236720191,"East Wall, Church Road"
2281,8220DB002281,53.35366411,-6.236730013,"East Wall, Church Road"
2261,8220DB002261,53.35263855,-6.232415894,"East Wall, Church Court Estate"
2279,8220DB002279,53.35294137,-6.231622199,"East Wall, Caledon Road"
7514,8220DB007514,53.35432871,-6.230017404,"East Wall, Bargy Road"
2278,8220DB002278,53.35438083,-6.229895061,"East Wall, Bargy Road"
2867,8250DB002867,53.29399753,-6.249944971,"Dundrum, Upper Churchtown Road (Notre Dame School)"
2868,8250DB002868,53.29387626,-6.248419766,"Dundrum, Upper Churchtown Road (Notre Dame School)"
2828,8250DB002828,53.28621848,-6.238668771,"Dundrum, Riverdale Apartments"
2825,8250DB002825,53.29240634,-6.245644708,"Dundrum, Outside Luas Station"
6041,8250DB006041,53.29263797,-6.246115252,"Dundrum, Outside Luas Station"
6044,8250DB006044,53.2925078,-6.245820563,"Dundrum, Outside Luas Station"
2826,8250DB002826,53.2895818,-6.24366044,"Dundrum, Main Street"
